avg_monthly_income,income_stability,expense_to_income_ratio,emi_to_income_ratio,cashflow_consistency,months_history,has_credit_history,credit_score,business_age_years,default
32278.46418698423,0.8842881113728909,0.38995236373881487,0.30490379295112247,0.6255695909103937,18,1,604.1592620375909,3.5455272196557885,0
20760.56340056035,0.4876943787161446,0.3,0.6,0.9764959358967137,12,1,879.187359728079,5.370443124424962,0
51626.48272929986,0.9793622534890722,0.5124046263683543,0.39924886100718404,0.445627904377654,6,1,668.3745915408067,0.5,1
16352.425582418022,0.9289790378490218,0.8092360327044728,0.18152450419453714,0.9218555294022948,18,1,720.0972748879624,7.421998861374517,0
131234.61437185918,0.8965889522797326,0.5262972501426673,0.10374107568081957,0.7126136783741653,3,0,0.0,2.6585132583524933,0
13757.595329677497,0.9022607585841294,0.3,0.18896977983061433,0.4814057949086922,6,1,493.55186768978024,0.8393025613003413,1
31910.041408405727,0.9244124240349282,0.3,0.25061374186805246,0.3547409777602711,6,1,437.1432461927461,2.946025818974701,1
29552.023331256372,0.8965742269233018,0.3994849758352736,0.3655051648899852,0.724851492382883,6,1,741.3319933699829,9.785177333757325,0
15009.991299250221,0.4519190598357824,0.6015385447338217,0.1903705180867712,0.4110147338729049,12,0,0.0,1.2931166474288438,1
64654.02722957188,0.8334018297418224,0.3,0.147216745188312,0.7275449419425044,6,1,684.5017759768488,6.232841620128902,0
49499.52015937716,0.8669149534862975,0.5514452707076759,0.14980070556365754,0.519939663135736,12,0,0.0,4.626856369034599,0
73216.52206981313,0.9312974034451488,0.3,0.06364888201074655,0.8941413056342654,18,1,578.846270579679,4.849846926119201,0
85329.50294513113,0.893710659569756,0.3353258706259134,0.11501068067529674,0.7628795878405406,6,0,0.0,1.5890866868154954,0
18062.766054182386,0.9708647300195379,0.6101458810962901,0.3445268609930974,0.6307970361049524,12,0,0.0,3.0008656552522277,1
98243.69728397531,0.7150732728019864,0.4661237141953749,0.019136774829809466,0.8438454432764877,18,1,460.1712045223156,0.9321961910706204,0
29538.06583634895,0.6323700451262456,0.4165608310604826,0.07369247737476416,0.973430602730771,6,1,812.2578024749121,0.7610674895868126,0
41054.99270014371,0.5586403894058187,0.6337331940010236,0.04842355960331792,0.6132476196559711,6,1,812.2963246996537,4.021119709870987,0
23602.134472550533,0.8973363774216108,0.45487317251849074,0.2883969293765139,0.7302386233411542,3,1,365.95498397950115,0.5,1
21169.723614333627,0.8998117368268391,0.3,0.3307013301494398,0.7485654266942988,6,1,489.65426845198124,4.919667461243995,1
35689.51842432618,0.8979036640138909,0.6649766137839954,0.02378756039322933,0.5812696040318266,12,1,844.7535224501526,0.8021326620984763,0
18069.871307999816,0.7675466519233582,0.4440552640528224,0.31448197695938507,0.7731261495978998,6,1,661.0225707933419,0.5486939186445727,1
20254.370349867248,0.8168799902261038,0.3,0.14563847308054892,0.3407020857216379,3,1,815.6983505792879,2.7823653394550316,1
22679.747193987787,0.8011246260543382,0.5386517476918298,0.10213706878342123,0.7597658517539185,36,1,752.2829172361319,2.1569014543443097,0
18690.746256871105,0.7899362987994906,0.656168734668255,0.2828194117632812,0.7156937922119654,12,1,515.7106152735244,1.0165020181545912,1
13219.276543130376,0.7229894514998418,0.389126728009392,0.3107141271446269,0.8383878543587062,3,1,895.2429302979068,2.5245424126771603,0
149289.05691681986,0.9546021502049408,0.6054121898347856,0.04615779747346202,0.7881845452418906,6,1,344.61994508981246,5.829334337795547,0
40302.18922558688,0.8931101651817216,0.3,0.2102898528302184,0.9074423189224755,24,1,763.7146282248591,2.847585028487825,0
32066.374105686606,0.8935067406208885,0.5051336044176512,0.12643056342066591,0.6943194332719761,6,1,793.6394453948817,5.173631423573958,0
67981.9240877991,0.8354473352938414,0.35334024688567384,0.17604465617758727,0.5239930247420559,12,1,848.4092952219307,3.0868900388915343,0
20821.06620075932,0.7379050065811524,0.6253252495988152,0.27767651401178645,0.7087944883561779,6,1,329.3529287849997,6.208124416056181,1
154983.91211507286,0.9036046297958958,0.3,0.5300142379541544,0.7723012006607348,6,1,428.2518643796899,7.933142552792482,1
63217.183131908736,0.7067947151182551,0.3489964259631808,0.2834105638628864,0.8973380257017697,18,1,374.5849795507634,2.123441219232875,0
43258.21054315178,0.6774798712809637,0.3,0.07626193079099519,0.7071566358252005,24,0,0.0,1.6051472272054799,0
22904.98703244036,0.9104259467155263,0.3,0.5332450120768709,0.6955535561565388,12,1,444.71900740274896,0.7356948945831797,1
20214.99271240078,0.8774810762964093,0.6103213255046069,0.03326966435087907,0.8488689344788396,6,0,0.0,0.7946526254458766,0
22530.240692627398,0.7227327223202604,0.44848755342757535,0.23443899440395638,0.8996563562687071,24,1,579.2546482451264,4.639894201948494,1
39986.344333001995,0.7097454560146073,0.4911584292838903,0.08319693531762143,0.42956374110899936,12,0,0.0,2.2498504595146622,1
21857.67647636943,0.7144516689136424,0.5522457957326944,0.4213975182036909,0.6682667391704782,24,1,713.6322297375414,0.5,1
27038.152296801363,0.7310083099615652,0.3,0.2688662667045829,0.42983023791220215,12,1,743.343546884442,0.5038038801164777,0
27264.211837546525,0.7287302444031927,0.41492479913925845,0.28634234960851124,0.7348156015956523,12,1,837.3762787220395,8.981658495840197,0
129124.85752700575,0.7001076609477891,0.3,0.14763652663483015,0.866662403437354,12,1,681.3653979271019,0.5341449225745619,0
47873.61572118777,0.7997338150649143,0.3,0.5032153864810542,0.8499490267820718,12,1,456.31391846745,1.5382820205407999,0
75216.7488748332,0.6811205520574128,0.5159316868988639,0.4276398414708306,0.929109598047434,6,1,349.34620635072383,2.429292645039758,1
34826.947081667466,0.931999979828201,0.39005929134799877,0.18280519925347868,0.811245901939225,24,1,597.6920635705162,6.028544143690937,0
32508.99554308252,0.9286524278044032,0.3,0.30990545563388605,0.4621341835617841,24,1,485.4141636337114,6.638694754597838,0
17436.88634948559,0.6516744020672838,0.3,0.12370825846869218,0.34045431709687246,24,1,787.7423127901345,2.2114717457357806,0
95211.01275635284,0.7270542938359909,0.5503958608044608,0.3971867679690122,0.8597324915707634,12,1,341.93763444652205,1.9920133798765467,0
93462.92354133981,0.8628176705049974,0.4723887285922205,0.3791264765627787,0.7378668107853324,3,1,637.716004490864,5.964799352798397,0
48859.5306744779,0.9540000668185622,0.3,0.3431462713127413,0.7707044407198136,18,1,566.111928285497,5.121930201298527,0
46133.40462646668,0.7963922369187353,0.3466866607847237,0.4213391436472777,0.8848347945476848,36,1,448.6623217893522,2.928231113690227,1
73354.79819911913,0.775437499463205,0.41008461870793805,0.11089420063280962,0.5020820391338727,12,1,834.2145020729462,2.4543969987970287,0
32314.704056007045,0.6478998049919119,0.3,0.4145072372258613,0.8599596647322388,18,1,790.492936314586,5.5194836525129,0
42963.408224894396,0.9395811617074862,0.3,0.16838574234112902,0.6752951536012521,18,0,0.0,0.5,0
30337.97952137666,0.850583488802491,0.4988517127856202,0.14593235823143783,0.5842179562280815,18,0,0.0,0.5,1
23661.410286204475,0.6996626937728324,0.6493735476543913,0.3556315712096968,0.9562735380242331,12,1,741.0952787516403,2.581927056387921,0
12240.299663363076,0.8961608512986942,0.32996804488316567,0.052611086538599666,0.53035092239914,18,0,0.0,0.5,1
44317.1859223871,0.7550258682886912,0.3,0.07762830946201776,0.6187828393514844,6,0,0.0,0.5,0
39519.090082929724,0.9717111009936499,0.3,0.6,0.7618246467564743,12,0,0.0,7.279528542011863,0
74833.34099800827,0.9635711681105101,0.3,0.33982528094178716,0.5356690627154669,12,1,356.43902942239777,0.5,0
176659.80946514712,0.7240948208327187,0.39755906762235954,0.38687937432318653,0.7895446125408053,12,1,774.2809565760438,1.3700413892183547,0
19974.228496819578,0.627107766737021,0.5748473743193379,0.04951181626912238,0.4389546339981303,18,1,370.29364987182197,2.92366177402915,1
23479.06094883859,0.6963284105985781,0.5731288086080502,0.3015854128816936,0.7426265430969672,18,0,0.0,8.883533710720762,0
29407.869354672883,0.8705637893396291,0.32315057439402345,0.2608289073936123,0.7540851189738539,18,1,532.9681385125566,0.5185711251752521,0
21168.288943056494,0.8266645095148785,0.6467282204822455,0.16610096155983387,0.7436721017382221,12,1,792.3258468659857,0.8415482215514818,0
11425.044881850998,0.5974662230465836,0.3,0.3370383602618054,0.7602621277258207,24,0,0.0,0.5,1
47829.614066452836,0.879100257091547,0.3,0.03510112136163348,0.5551227730363418,18,0,0.0,0.5,0
99080.13708572532,0.8857910682850546,0.4313480773680779,0.49229991633886916,0.9022756495250882,18,0,0.0,3.725303586714504,0
99789.0446084071,0.9404934330368405,0.43280553899506036,0.06431075761562702,0.7034976926936896,6,1,501.24877681385453,4.989901277589103,0
86300.71771574521,0.9668749818840815,0.3,0.05197301768392754,0.9096650598523579,6,1,505.28618492804236,3.383970089704654,0
31298.270117057582,0.9845959696465351,0.7458871170040514,0.5276829960046487,0.46503436855840957,24,1,769.8557074565344,0.7056064129683697,1
47348.46148636423,0.6566527617332352,0.3,0.31331042729338204,0.623722606801016,12,1,300.87899584151415,6.8816819412947865,1
63899.16142512377,0.7818900242695395,0.3,0.011932203741769993,0.7457205922954785,18,0,0.0,0.5,0
29878.799214372975,0.7251097288201115,0.4297356114852161,0.07955122474543293,0.794632241503407,24,0,0.0,10.700938810804718,0
48236.099743506085,0.8550458836249338,0.3,0.03453320215913034,0.9508926307550769,6,1,326.979904770783,1.3198795795922151,0
92046.16307317297,0.8528286759011746,0.33592866425184353,0.3269359491092876,0.515845875290078,3,1,632.1143724974083,0.6283343335232989,1
12333.52091148053,0.7591857504779345,0.3,0.023237683637957477,0.5247859219440557,12,1,645.1886139031835,0.5,1
44187.62096869186,0.797119417011627,0.8290083472606611,0.11134053904798799,0.9696213466396835,24,1,735.3000812307153,0.5,0
176506.23977114994,0.7472118084895601,0.5646960308811231,0.11138787541931405,0.5339410278297015,18,1,406.96993692959285,4.015095812817371,1
49572.92790077966,0.8730080503335546,0.4054056822389287,0.2999380972803198,0.7052768809717236,18,0,0.0,12.1763713755692,0
74734.76774791833,0.9051305321032502,0.3,0.17404992537434888,0.5462914993287873,18,1,459.99826979853253,6.150079849063387,0
97509.11968658345,0.9460719309942742,0.3,0.2239699970022094,0.8540661132008179,24,0,0.0,3.460324892164328,0
24055.440916124917,0.8135845045207302,0.330210748847252,0.08132477443901734,0.7500788264995781,12,1,328.40207328549496,5.92522215970673,1
26797.540995694173,0.6265997530194214,0.3,0.48193060362933915,0.5285430773907025,18,0,0.0,5.665979033199551,0
22950.356944104133,0.82851798334446,0.3,0.5668599372530713,0.4438371238239411,12,0,0.0,8.711780290681538,0
19601.906290808198,0.920524856834259,0.3,0.30146683825684073,0.833681866731619,12,1,478.4239752447142,7.079959463478863,1
64022.99969462317,0.7464066034896499,0.7303032897546171,0.06780810756638488,0.7993485603421654,18,0,0.0,0.9163524162698732,0
29622.162423550715,0.9347388331836369,0.3,0.19737242284173415,0.6433007477058803,18,1,553.649282382369,0.5,0
45906.70995729594,0.8799034362840257,0.3,0.12573719451043722,0.8593863906770857,6,0,0.0,2.0396505485161383,0
36934.1838461648,0.9161301082519354,0.6511794658423843,0.4967278680229576,0.34492567739392127,3,0,0.0,6.962495799201742,1
38892.13856976543,0.9701895995203493,0.3,0.28494174923921745,0.5721473903429954,6,1,460.17716406073237,0.7867676005278268,1
45276.07354568782,0.9331691235239281,0.4471589455818802,0.021926549521567033,0.91071193161973,6,1,647.9404745564982,3.6674905009026038,0
82672.27741353895,0.5725041297810387,0.3,0.25069615285888014,0.29485389636902165,36,1,631.4274049586802,1.1918421427502217,0
19788.561729061952,0.819089119223119,0.3,0.39236151560927907,0.5742542937394083,18,1,775.4630204397636,8.882736762177707,1
82655.62686727787,0.7585121424414318,0.7148319720922607,0.2034777998773935,0.5986986962775636,12,1,514.9939572791957,0.5,1
30148.86397995733,0.5309867803468992,0.5847416372250043,0.11213003826424545,0.8046251962072714,24,0,0.0,0.6468886250380482,1
20510.823509652895,0.8780328766085742,0.451067019797115,0.3451212973619266,0.784692503744245,6,1,598.3218016037792,0.5,1
29798.224672195865,0.9459302671902707,0.3714803520825076,0.39907193778556377,0.8101595493799514,6,0,0.0,2.2080635132172723,0
36528.20873298653,0.6623014241930578,0.31416734387558004,0.15187484560060313,0.5664338486112724,6,1,641.5718868576805,1.3995337697071801,0
15712.188691779007,0.9205373715411223,0.5103683484069906,0.09563027860488664,0.7996364518574128,6,1,315.80089158419474,3.696892110092466,1
81412.49704737654,0.7447193261054683,0.6762988402312806,0.36385781606900797,0.871037818664443,6,0,0.0,5.864240539110758,1
37175.41215437723,0.926770323052702,0.9037560473199002,0.25791227677255096,0.678729243716828,12,1,510.99654787198426,3.8567566210372846,0
44580.33460915972,0.880486608256273,0.6233543817120142,0.056217482136678966,0.6164159594479811,3,1,840.4866725671782,10.45735457782555,0
95970.4883436083,0.7881422107773755,0.3807465186841766,0.6,0.8159760658249663,18,0,0.0,0.5,1
11440.561438545199,0.927247342938155,0.4370823143058145,0.310934783462947,0.8091736929131539,24,1,550.3451991976599,0.9341510478921478,0
22684.25150334363,0.9127200703685784,0.4472891051844201,0.2881136677653041,0.626309772416689,6,1,885.9726608108153,5.142842326356122,0
24976.69339859276,0.7422486538065791,0.3,0.08488814811370872,0.2397368886905399,18,1,741.9741205962978,6.36354599788806,0
46483.56698380073,0.6994687462737997,0.5183527049450488,0.20501073296941122,0.37562791943107837,18,1,557.2370523423326,2.4499917480171396,1
50398.02839827957,0.7190239612816772,0.5103306579822995,0.3567826743709072,0.6970769188078163,6,0,0.0,3.206120923095412,1
41897.76829505862,0.5398683642553924,0.47524312803034463,0.02020782850909743,0.4718094888087704,3,1,791.2258278343852,0.5,1
153549.2643786266,0.9685233383283529,0.5289002900297467,0.04768712868340031,0.7663062668467836,18,1,852.4948766704232,3.6524814348081094,0
37142.77516973451,0.9162372242720402,0.4650235170715977,0.2197876930736472,0.8543880312194546,6,0,0.0,2.8855001694305846,0
11123.981287819297,0.9119023446288466,0.7522633681384535,0.26174335923188863,0.5737732171328728,36,1,882.6654737892704,1.5911585541643345,0
152476.19540212498,0.5832977433824985,0.3,0.2246844682747456,0.7238936901991405,18,1,400.20805025935215,3.3288077226539077,1
48039.114393433614,0.9070745983247333,0.6426545852865124,0.37017953004294224,0.7766018791389045,12,1,834.1338680773117,0.5,0
42450.617768987555,0.9589930874527386,0.6948908330679817,0.06365634351081352,0.44288097710505314,12,0,0.0,9.583062657777171,1
47822.26538705277,0.8641257021892225,0.3,0.07454263587373777,0.7587846025213527,18,1,641.3970086413746,2.7621743209608347,1
29466.580133280095,0.915437707925895,0.4811128042771281,0.09125686443581513,0.9031242897624053,24,1,713.7703894706825,2.548214532221455,0
85626.27934382818,0.9221401286026855,0.3,0.6,0.603200039609853,12,1,809.0446792880736,9.519051614848516,0
47767.718326887145,0.9149616895594147,0.3634122908346628,0.38077742032741785,0.6675255173350918,6,1,649.9353910149428,0.5,0
24809.184975764263,0.9664070504950607,0.46003184192165886,0.5553108191187844,0.9029509625271934,6,1,745.2668159468592,0.7401289941306428,1
49597.45090900044,0.4368380963897302,0.5991674516867219,0.6,0.7159555814909588,6,1,654.3620937143885,2.921915264816352,1
49313.67201099465,0.6107215693584024,0.4574936092154258,0.06619966523306427,0.7147779118876388,3,1,327.46047189016156,0.5,1
17142.2051338726,0.8297480790269214,0.5778230478118048,0.5442044633130808,0.5284667624668563,6,1,834.7558979534964,2.2594475804253444,0
14176.69916029424,0.8538100547861736,0.38984169029069915,0.1808674173005924,0.5991302634545169,18,1,551.2355575451354,1.4825327328313695,1
44027.71104386554,0.8024050006155922,0.5130753145433541,0.4453718176937974,0.7659149743544718,18,1,310.59490622559326,4.088404325013924,1
101181.73357782105,0.45791889850821726,0.3212166807993912,0.07136584455197899,0.9183148040842458,18,1,396.21821730559043,4.829047579475398,0
24012.09157124717,0.8434797852180589,0.3772058764068324,0.3700340981770682,0.4870704153422965,12,1,497.8218221808828,3.3698388709977185,1
11826.098278905,0.854260385424936,0.4536680351490278,0.09608127353360725,0.37672229742255164,3,1,610.4491559773912,3.510202077374111,1
40766.317039921356,0.7880059212711545,0.39322319703414915,0.0578873943788628,0.7521459093192479,18,1,817.9593500951842,0.7406087692395315,0
18759.376037345068,0.8341919293920537,0.6159542003637786,0.12159516818991936,0.5737456414560228,18,1,535.1382995922736,0.5,1
84385.46263547178,0.7961071347192399,0.3,0.1865801858935444,0.6861637038860291,18,1,596.2011964351875,0.5,0
18946.77094627805,0.762791475982303,0.7236092418600927,0.11378396043634344,0.614335110278267,24,1,698.7844272611022,1.2704821619354507,0
92424.950936376,0.8337741423837636,0.3,0.22162875084875042,0.737330232756385,36,1,684.7946646402946,1.4007235831747895,0
17718.444118242965,0.8235050229510646,0.48977088206951286,0.36648313659026793,0.3837527822090402,12,0,0.0,2.4432632341516207,1
22982.746951932502,0.819404380173477,0.3,0.04385444185589613,0.4189118828414895,6,1,509.0475970975369,3.639996987212253,0
17794.824337009675,0.9315890156883153,0.38269002225124193,0.12300522135974219,0.6306377397526812,3,1,304.9480951638816,8.733843280459824,1
20536.67866600174,0.8821261957101666,0.3,0.08159045491591621,0.7995605510578697,6,1,490.93384515235175,11.441738322736184,1
41510.30417471529,0.6817486541926752,0.7041077883990674,0.26367054129358974,0.8841039055254415,6,1,831.1474458063374,0.626225726073607,0
71998.23650779342,0.8435525485270563,0.3027123533757141,0.247435922411636,0.6582466459171027,12,1,860.4042847770622,0.7820219715875975,0
86194.29200557829,0.8272426199407324,0.345434837165134,0.39916629934877706,0.5141027931364126,12,0,0.0,6.421432773089073,0
19636.905017024415,0.9697777428533852,0.3,0.35963060601850105,0.9027175604184382,18,1,366.4049874703494,2.9629351450640367,0
35377.2425656969,0.892771966699233,0.4310309246032589,0.040377884518153495,0.5368895749284843,18,1,512.0455345393856,1.4883577496393907,1
84989.71410487358,0.8567940058102215,0.5523982053432421,0.4464242397653707,0.8192583691358222,12,1,556.5353661583426,8.774647937291684,0
35292.19061285068,0.7577878579388261,0.3,0.08530835986235161,0.5644302106175703,6,0,0.0,0.9639387295053232,1
23989.17141799769,0.8938022480616469,0.3154763950242786,0.05043818371470515,0.78428658656714,3,1,851.5341085983348,8.059061833658001,1
76889.50811516424,0.9251856930364749,0.3,0.245616469615459,0.6443075674187475,6,0,0.0,0.7021167043915547,0
33154.979497404755,0.7129464777561986,0.3,0.12734740872706213,0.8856262657893927,3,0,0.0,0.9370647270152237,1
39499.219834135976,0.8436505300195574,0.557356646297879,0.2309278271237861,0.4067324215195601,18,1,516.9848673702688,0.5,1
20074.221450808524,0.8868747261738931,0.3,0.3414886698402682,0.7077528557916706,18,0,0.0,1.030809301112158,0
24460.426089309756,0.7173280836698779,0.3,0.33966670096031165,0.46911193772924065,3,1,333.35105948525285,3.4904210631268535,1
95817.56968463396,0.9462606866682117,0.3542464595677449,0.2719645761939212,0.8037909491475781,6,1,500.31759688474256,0.5232495435460466,0
132383.32780763536,0.775568522379576,0.683573499182596,0.08739521214895736,0.8387498140438762,12,1,631.621333352482,3.468984295088905,0
25624.27562099206,0.7172280287737072,0.3,0.04735640055200559,0.7304955658500032,24,0,0.0,2.772874116166962,1
24533.886740706213,0.7733515344152114,0.5711945974739355,0.2338167250632462,0.6429108812725024,24,1,360.57091087665333,3.099648372124461,1
58472.88928245187,0.7368414411342552,0.3,0.33745118477954966,0.8348121384246636,36,1,614.7876542948261,3.563877599624731,0
38225.865146068354,0.9427049825626329,0.5752824084878724,0.5779212551626235,0.5619926878585615,12,1,892.9827405544789,6.472787287020765,0
12539.219163144446,0.8026729527722629,0.3,0.12867612269578396,0.6427223051894703,24,1,324.36569418173445,0.5,1
37113.09585216497,0.8304262412730089,0.510917324523544,0.32246447027016306,0.9888980444658604,6,1,355.37668088328314,1.7001436341744767,0
33443.09332463799,0.6281806662389842,0.3,0.31277969230564323,0.848454061164393,3,1,614.6131452865086,2.476621688616826,1
21468.246039535028,0.8973198738800788,0.8126612686518073,0.3211267004104842,0.7857771616558604,6,1,549.9128357327063,3.4283733998746837,1
39010.92107120031,0.8268690922797177,0.3585690964240476,0.07715828568120715,0.6032815554486921,24,1,425.62070202799873,0.5103556093032383,1
46266.967100209455,0.32966647975960095,0.3,0.2731726073063486,0.7738725489255438,12,1,604.3498244014967,7.05327807141366,1
69581.04487158796,0.6214128118816458,0.3,0.5496808327475993,0.9357509520861644,12,1,750.0874285153056,7.106412805764282,0
41348.11225168285,0.7683772493279297,0.3,0.1545177138479056,0.736640788765147,24,1,818.6589636934212,2.204804241095387,0
18545.148798620517,0.8717603401663464,0.3692298110543738,0.6,0.8800557467513737,12,1,338.06193579306506,10.031409624604398,1
39537.743168024484,0.785644736522201,0.6445011550802798,0.11548405853796423,0.7559962597606036,24,1,440.27166218544426,1.6508324177988722,1
31120.458681550816,0.895318966241602,0.3,0.22201459473823681,0.7940811759038375,12,0,0.0,2.2150701599257676,1
37199.24214528972,0.9167605957453584,0.7442572423978367,0.04626207220952159,0.8009520873210023,3,1,513.1541937361712,2.330323042440283,0
27732.035467837602,0.8954528735181555,0.4292301120112188,0.032109450610958865,0.8305834522266089,18,1,706.8993753724574,12.562274925324584,0
30127.105616657616,0.9543008922096193,0.6614851918067923,0.048266880015710126,0.5646169753991228,24,0,0.0,1.6197163070119833,1
13158.490987729076,0.8021113848596692,0.3,0.2294745852356845,0.7867259446932261,18,1,626.9893685098742,1.089744403531911,0
20679.563132390387,0.8166587066373526,0.662604336552487,0.09131607517803267,0.851515490249754,12,1,520.8227244411089,7.465900253909565,0
38043.75246251672,0.8902213070199928,0.3,0.011609929762951639,0.7338958841593085,24,0,0.0,0.5,1
17831.192182279592,0.8457127762342445,0.4173610843984575,0.3001008160573243,0.8752477847804334,18,1,750.4675452952793,1.1613079313870847,0
90851.54311122038,0.7717117119760525,0.3,0.15017326841748757,0.6497934384213062,12,0,0.0,4.069371496528018,1
12733.416855666828,0.8213415516387957,0.3,0.21958708103937702,0.7803333228351418,12,0,0.0,3.7239290091935415,0
24892.84140839095,0.8919477605048275,0.49669699239336335,0.21477518004974966,0.7888522011255901,12,1,866.522168832996,1.5957144808305306,0
33035.12500440397,0.9378137961145178,0.3226268553917141,0.08786927064842054,0.7211550305593516,24,1,412.0503679529436,5.118091482100246,0
11300.939735286887,0.9333731800116312,0.5083954324052,0.09660585262887915,0.6449518011680704,12,0,0.0,0.5,1
29941.83595539738,0.9564045914674449,0.4417773763476629,0.07914309295014951,0.6107370308120109,6,0,0.0,2.0094390279125487,1
29065.83134372221,0.9328817241146503,0.4224594067818369,0.00780174325459401,0.8962547301528361,12,1,476.6441966152936,0.5,1
18957.615389920735,0.781239089689029,0.32062305116363776,0.25852109033420767,0.5607531787177922,12,0,0.0,4.754774475134124,1
29275.12541634456,0.9531166007078423,0.43654414618157145,0.0053766209848025315,0.5363013582059332,12,1,449.94566961003625,0.5,1
15594.384129367281,0.8334273964819754,0.3089906740223567,0.13724501574324863,0.7356829012269798,18,1,459.1282652323109,0.5,1
18781.961418894134,0.9558000365831552,0.353754755208576,0.5262310706820668,0.5606760648324365,24,1,411.27068322312675,3.3767202743622624,1
25680.20959524075,0.8140127369475102,0.326530866921953,0.39625215343363773,0.9798653814545418,6,1,631.0584111237836,7.036776795244651,1
19449.821703894944,0.9308356776445064,0.3,0.6,0.7210928583980508,6,1,826.4971670312432,0.9289226955504277,1
13879.804971855829,0.9546334271000925,0.3824069438599145,0.20122488866050647,0.6042127850950957,24,0,0.0,1.1422868778305562,1
16006.802698523323,0.920059254197856,0.618025948085314,0.039771072766515383,0.8339027691606176,6,1,742.3219508557519,0.5,1
75304.35963892651,0.9212155146565321,0.4629806769660958,0.2863805281339463,0.8850255964263882,12,0,0.0,0.5,0
27021.91099483696,0.8261090375262332,0.6045595217623091,0.07050407720858624,0.6166932849492799,18,0,0.0,0.7538538329402629,0
37472.967756416845,0.9329534158223733,0.6632457136993288,0.12219914971224512,0.5029957352055812,18,1,809.0031899787061,9.699425771759957,0
28225.315395856203,0.8015958069193905,0.3,0.23792785849079795,0.9275790890170107,12,1,890.3237907268865,0.5,0
24843.524673160675,0.8331066828266165,0.4296355244247128,0.246273063064241,0.9257310197386629,24,0,0.0,4.746499250935949,0
60785.86147240971,0.7214524508015331,0.7130505870118281,0.08387414173647158,0.5236654759213322,36,1,826.6698959730148,4.317499749212918,0
42065.53124742019,0.8238522340603178,0.7452544020421799,0.31884387558136845,0.6755944983427783,24,1,365.33610493603635,1.3797862954774411,0
42185.21665199737,0.814172136442568,0.3,0.28861123916622,0.7296789027263657,6,1,800.9923426254425,0.9378405843146372,0
39477.635023983385,0.8387430340779565,0.3063975859904791,0.27065142168468803,0.09116091908309681,12,0,0.0,0.5,0
14117.277610067886,0.9329212994649153,0.3,0.09576353562664584,0.8609411326700788,12,0,0.0,4.0068894989964825,0
34439.2171286938,0.5449578461498786,0.6411121526330351,0.0956335030185024,0.9274411310855559,12,0,0.0,0.5,1
33312.063435648524,0.8696874799027885,0.41851355755024067,0.1530108041131911,0.8621235885237613,6,0,0.0,0.5,1
10466.419207369963,0.9352036526976214,0.3,0.12183269715656421,0.611211949332044,3,1,618.2448740481377,3.501110835664723,1
13977.67550933786,0.7857629676307588,0.3,0.125242141668378,0.8755470045149419,6,1,474.7880346930808,0.5,0
40875.31093732699,0.8628465940510225,0.6088589796895343,0.21307893435446554,0.8865798995377746,24,0,0.0,4.155870585517488,0
28388.335600706814,0.6171906161349318,0.3,0.019064286291202437,0.7640524476483143,6,0,0.0,6.214077758218859,0
79431.20699636571,0.702587401450565,0.539411872315327,0.21672099473810952,0.7686106180854005,24,1,418.69241355726797,4.99062350396067,1
36712.954085126876,0.7116151524938661,0.55322207589786,0.01317348773853028,0.4511670292737771,24,1,723.9791555783137,3.952260545056504,1
64493.0664349782,0.886309658641381,0.5372875745653769,0.09416212908646421,0.6922199378272281,6,0,0.0,4.556412454357799,0
97646.10717777195,0.9677710984318975,0.3,0.1964762331484167,0.7849319543102204,12,1,417.5178028953096,4.381331836945502,0
31303.849052502817,0.7819461134678527,0.3,0.21332921465868107,0.6087590813017664,6,0,0.0,2.4825881799038725,0
11732.860184616167,0.9877909544713742,0.6002554282163309,0.033688524267655576,0.8521078883318324,3,0,0.0,1.5197208875743966,0
36649.371456960274,0.6641138005282852,0.3,0.04404270310424458,0.3681209045281194,18,0,0.0,0.5,1
19771.89787104877,0.6576987186767466,0.544653652962841,0.6,0.934592315248271,12,1,742.2328477818869,5.709888563351252,1
13796.533828973439,0.9236522196162732,0.4616311169441209,0.12492210556310927,0.7315022756732408,18,1,851.1570786605444,0.5540695446684301,1
10229.384711012643,0.9360191131179504,0.5015305726605083,0.05754129768388921,0.8200138004095997,12,1,745.3557293025344,5.818934325560261,0
46364.29517239949,0.8695462812617925,0.5126051607742618,0.18340807299590423,0.6790737236127303,24,1,762.9587633994975,3.1286788383633928,0
28945.7255612285,0.7160539211497279,0.3,0.5296832569320917,0.37013516639887967,18,1,528.7630937671488,7.956052924274099,1
43945.76593584527,0.7970211613973963,0.31122439069258595,0.032020416328998935,0.5494128472512639,3,0,0.0,0.5287046891489864,0
28735.16112216737,0.8865685836754935,0.32259349449352615,0.12807948464322827,0.8513066752969531,3,0,0.0,2.6245661715312156,1
80603.83923127057,0.764450336252878,0.5581988950594624,0.1911084855670844,0.7607844196726141,18,1,739.7752682311179,0.5,1
160784.58031168545,0.8131217654223182,0.4549807174478205,0.4294862224325288,0.6463877866798085,12,0,0.0,0.5,0
12915.377041741429,0.8585068079412244,0.5259892159440698,0.07854075852082378,0.7581385403019598,18,1,430.1166796776009,7.79548613398606,0
15758.949825827149,0.6841863114490411,0.48475861906666273,0.14321531455025674,0.8073105871832151,18,0,0.0,0.569520617736874,0
